TIMESLOT,dayofWeek,temp,feelslike,dew,humidity,windspeed,isHoliday,DELHI,BRPL,BYPL,NDPL,NDMC,MES,Other
7/13/2018 7:00:00,Friday,29,34.5,25,79.06,14.8,0,4292.01,1859.17,1075.43,1142.4,146.33,27.9,40.78
7/13/2018 8:00:00,Friday,31.4,40.1,26.3,74.65,7.6,0,4380.7,1882.12,1064.36,1184.14,178.59,29.88,41.61
7/13/2018 9:00:00,Friday,32,40.6,26,70.66,5.4,0,4591.25,1975.07,1069.97,1238.22,231.45,32.96,43.58
7/13/2018 10:00:00,Friday,33,42.1,26,66.78,5.4,0,5236.73,2215.43,1157.23,1509.72,270.56,34.03,49.76
7/13/2018 11:00:00,Friday,33.3,43.8,26.8,68.66,4.7,0,5501.99,2323.55,1201.32,1583.97,307.36,34.59,51.2
7/13/2018 12:00:00,Friday,30.2,38.7,26.8,82.07,5.8,0,5491.71,2267.82,1238.41,1589.52,309.04,34.75,52.17
7/13/2018 13:00:00,Friday,30,38.5,26.9,83.51,4.7,0,5431.14,2219.71,1249.02,1559.39,317.83,33.6,51.59
7/13/2018 14:00:00,Friday,32.2,43,27.2,74.8,4.4,0,5641.29,2350.93,1281.75,1615.27,306.18,33.55,53.61
7/13/2018 15:00:00,Friday,30,37.4,26,79.19,16.6,0,5726.02,2384.3,1243.7,1690.08,319.94,33.6,54.4
7/13/2018 16:00:00,Friday,26,26,26,100,14.8,0,4967.42,2103.35,1107.88,1395.62,282.8,30.57,47.2
7/13/2018 17:00:00,Friday,26.4,26.4,25.8,97.02,10.7,0,4765.14,1961.72,1097.39,1366.13,265.95,28.69,45.26
7/13/2018 18:00:00,Friday,27,31.2,26,94.27,5.4,0,4778.52,2011.66,1118.35,1353.57,229.19,20.36,45.39
7/13/2018 19:00:00,Friday,27,31.2,26,94.27,3.6,0,4774.74,2025.18,1126.77,1359.32,196.04,22.07,45.36
7/13/2018 20:00:00,Friday,27,31.8,26.7,98.17,0,0,4852.88,2088.13,1122.45,1391.94,182.54,21.71,46.11
7/13/2018 21:00:00,Friday,28,34.5,27,94.32,5.4,0,4800.44,2151.4,1091.19,1324.68,164.17,23.39,45.61
7/13/2018 22:00:00,Friday,28,34.5,27,94.32,5.4,0,5143.37,2296.73,1177.72,1435.73,161.42,22.91,48.86
7/13/2018 23:00:00,Friday,27.4,33,27,97.6,1.1,0,5368.18,2418.18,1225.63,1488.27,160.08,25.02,51
7/14/2018 0:00:00,Saturday,27.4,32.2,26.2,93.18,4.7,0,5190.45,2327.16,1188.52,1446.97,153.47,25.12,49.21
7/14/2018 1:00:00,Saturday,28,34.5,27,94.32,0,0,4877.83,2215.51,1102.64,1347.71,140.82,24.82,46.33
7/14/2018 2:00:00,Saturday,28,34.6,27,94.44,0.8,0,4718.91,2107.2,1076.26,1336.35,129.71,24.56,44.83
7/14/2018 3:00:00,Saturday,28,34.5,27,94.32,5.4,0,4495.63,2008.93,1029.07,1268.34,122.36,24.23,42.7
7/14/2018 4:00:00,Saturday,28,35.6,28,100,0,0,4314.61,1924.11,978.18,1225.42,121.67,24.1,41.13
7/14/2018 5:00:00,Saturday,27.4,32.9,26.8,96.48,1.1,0,4139.83,1847.3,941.09,1169.09,118.56,24.46,39.33
7/14/2018 6:00:00,Saturday,28,34.5,27,94.32,0,0,3939.86,1728.78,921.6,1117.46,110.75,23.85,37.42
7/14/2018 7:00:00,Saturday,28,34.5,27,94.32,0,0,3883.21,1688.99,918.22,1090.78,122.44,25.89,36.89
7/14/2018 8:00:00,Saturday,28.7,36.3,27,90.58,2,0,3855.57,1661.42,913.83,1085.68,129.8,28.2,36.64
7/14/2018 9:00:00,Saturday,29,36.8,27,88.99,9.4,0,4030.78,1760.28,929.29,1122.84,149.9,30.19,38.28
7/14/2018 10:00:00,Saturday,29,36.8,27,88.99,3.6,0,4493.88,1947.25,1030.39,1261.84,180.51,31.18,42.71
7/14/2018 11:00:00,Saturday,32.6,43.4,27.1,72.89,5.2,0,4741.91,2054.1,1107.46,1301.41,202.69,31.21,45.04
7/14/2018 12:00:00,Saturday,31,39.1,26,74.79,16.6,0,4914.93,2123.34,1133.24,1373.16,207.21,31.28,46.7
7/14/2018 13:00:00,Saturday,30,37.4,26,79.19,22.3,0,4717.62,2064.74,1100.86,1267.13,209.19,30.88,44.82
7/14/2018 14:00:00,Saturday,32,42.2,27,74.9,10.1,0,4681.92,2052.5,1078.8,1281.17,196.37,28.58,44.5
7/14/2018 15:00:00,Saturday,32,42.3,27,74.95,13,0,4943.37,2173.91,1167.08,1332.6,193.87,28.94,46.97
7/14/2018 16:00:00,Saturday,32,40.6,26,70.66,14.8,0,4942.56,2185.57,1156.2,1338.31,185.8,29.73,46.95
7/14/2018 17:00:00,Saturday,31.9,42.5,27.3,76.71,12,0,4818.34,2092.22,1164.84,1303.89,182.45,29.17,45.77
7/14/2018 18:00:00,Saturday,30,38.8,27,84,16.6,0,4635.62,2026.24,1116.93,1236.47,182.72,29.22,44.04
7/14/2018 19:00:00,Saturday,29,35.6,26,83.9,11.2,0,4546.47,1982.14,1108.64,1214.93,168.68,28.89,43.19
7/14/2018 20:00:00,Saturday,29.5,37,26.3,82.73,2,0,4695.77,2079.81,1111.71,1263.06,166.32,30.27,44.6
7/14/2018 21:00:00,Saturday,29,35.6,26,83.9,11.2,0,4734.19,2161.57,1084.95,1260.58,151.16,30.95,44.98
7/14/2018 22:00:00,Saturday,29,36.8,27,88.99,13,0,4961.33,2247.57,1135.85,1342.53,157.56,30.7,47.12
7/14/2018 23:00:00,Saturday,29.1,36.4,26.6,86.44,6.9,0,5233.37,2395.62,1202.24,1396.66,158.54,30.6,49.71
7/15/2018 0:00:00,Sunday,28,33.5,26,88.91,9.4,0,5164.52,2334.77,1205.31,1395.37,150.13,29.88,49.06
7/15/2018 1:00:00,Sunday,28,33.5,26,88.91,9.4,0,4884.98,2204.05,1141.53,1322.55,141.22,29.22,46.41
7/15/2018 2:00:00,Sunday,28.5,35.1,26.4,88.19,1.4,0,4624.64,2073.44,1081.56,1259.72,137.28,28.71,43.93
7/15/2018 3:00:00,Sunday,28,33.5,26,88.91,5.4,0,4391.02,1975.71,1023.37,1190.26,131.78,28.18,41.72
7/15/2018 4:00:00,Sunday,28,33.5,26,88.91,5.4,0,4198.92,1882.59,967.24,1153.51,127.64,28.05,39.89
7/15/2018 5:00:00,Sunday,28.2,34.2,26.2,89.05,1.9,0,4098.52,1844.52,944.23,1121.6,121.14,28.1,38.93
7/15/2018 6:00:00,Sunday,28,33.5,26,88.91,7.6,0,3906.63,1748.9,910.21,1064.19,118.88,27.34,37.11
7/15/2018 7:00:00,Sunday,28,33.5,26,88.91,9.4,0,3828.73,1690.71,908.84,1046.31,119.98,26.52,36.37
7/15/2018 8:00:00,Sunday,30.5,39.1,26.6,79.69,5.9,0,3741.99,1613.52,881.67,1060.33,125.72,25.2,35.55
7/15/2018 9:00:00,Sunday,32,40.6,26,70.66,18.4,0,3726.13,1619.89,844.36,1064.34,135.4,26.75,35.39
7/15/2018 10:00:00,Sunday,33,42.1,26,66.78,18.4,0,4058.21,1698.28,918.33,1238.13,138.04,26.88,38.55
7/15/2018 11:00:00,Sunday,33.4,43.9,26.8,68.37,13.6,0,4363.55,1825.11,1001.92,1321.31,146.5,27.26,41.45
7/15/2018 12:00:00,Sunday,35,46.7,27,63.35,13,0,4644.54,1949.5,1075.46,1398.96,148.78,27.72,44.12
7/15/2018 13:00:00,Sunday,35,46.7,27,63.35,13,0,4703.51,2010.39,1073.29,1390.42,156.8,27.92,44.69
7/15/2018 14:00:00,Sunday,35.2,47.9,27.5,64.58,5.6,0,4926.88,2116.9,1117.54,1454.5,163.58,27.57,46.79
7/15/2018 15:00:00,Sunday,35,44.9,26,59.73,13,0,5113.94,2222.68,1160.51,1493.65,162.48,26.04,48.58
7/15/2018 16:00:00,Sunday,35,44.9,26,59.73,13,0,5018.82,2183.25,1132.07,1459.75,171.56,24.51,47.68
7/15/2018 17:00:00,Sunday,34.1,45.9,27.3,67.82,9.2,0,4766.15,2062.92,1086.7,1389.85,158.41,22.98,45.29
7/15/2018 18:00:00,Sunday,33,43.8,27,70.84,13,0,4580.9,1966.93,1066.04,1328.15,152.34,23.9,43.54
7/15/2018 19:00:00,Sunday,32,40.6,26,70.66,11.2,0,4405.54,1878.61,1032.5,1274.53,154.23,23.82,41.85
7/15/2018 20:00:00,Sunday,31.5,42,27.4,78.94,1.9,0,4830.51,2113.83,1109.88,1377.6,158.56,24.74,45.9
7/15/2018 21:00:00,Sunday,30,38.8,27,84,9.4,0,5056.2,2293.75,1133.73,1395.32,159.39,25.99,48.02
7/15/2018 22:00:00,Sunday,30,38.8,27,84,9.4,0,5472.48,2480.74,1237.97,1523.97,151.93,25.89,51.98
7/15/2018 23:00:00,Sunday,30.8,41,27.5,82.55,8.3,0,5759.97,2623.04,1314.83,1587.35,154.3,25.73,54.72
7/16/2018 0:00:00,Monday,30,38.8,27,84,14.8,0,5660.12,2582.19,1304.65,1542.34,151.45,25.71,53.78
7/16/2018 1:00:00,Monday,30,40.4,28,89.07,13,0,5335.74,2408.36,1229.74,1479.14,142.58,25.22,50.7
7/16/2018 2:00:00,Monday,29.9,39,27.3,85.93,9.8,0,5063.19,2283.98,1162.42,1404.8,139,24.89,48.1
7/16/2018 3:00:00,Monday,30,40.4,28,89.07,11.2,0,4803.88,2154.34,1112.26,1332.74,134.23,24.66,45.65
7/16/2018 4:00:00,Monday,30,40.4,28,89.07,13,0,4540.45,2041.44,1037.53,1262.19,131.54,24.61,43.14
7/16/2018 5:00:00,Monday,29.4,38.5,27.6,89.67,10.1,0,4394.01,1982.31,1003.58,1212.41,129.1,24.87,41.74
7/16/2018 6:00:00,Monday,30,40.4,28,89.07,13,0,4215.82,1890.65,970.26,1163.74,125.41,25.71,40.05
7/16/2018 7:00:00,Monday,31,42.4,28,84.11,14.8,0,4210.68,1864.22,980.53,1152.7,146.12,27.11,40
7/16/2018 8:00:00,Monday,31.9,44,28,79.78,9,0,4278.53,1898.7,960.61,1180.28,169.12,29.17,40.65
7/16/2018 9:00:00,Monday,32,44.1,28,79.46,13,0,4530.84,2004.46,985.71,1248.07,217.2,32.35,43.05
7/16/2018 10:00:00,Monday,33,43.8,27,70.84,14.8,0,5158.91,2244.58,1101.9,1471.78,257.83,33.81,49.01
7/16/2018 11:00:00,Monday,32.4,45.3,28.3,79.07,6.2,0,5347.26,2308.31,1147.11,1531.71,278.87,30.47,50.79
7/16/2018 12:00:00,Monday,34,47.3,28,71.01,14.8,0,5391.4,2346.83,1155.54,1497.22,307.75,32.84,51.22
7/16/2018 13:00:00,Monday,30,38.8,27,84,16.6,0,5249.21,2298.54,1153.2,1402.62,312.59,32.4,49.86
7/16/2018 14:00:00,Monday,29.5,38.9,27.7,89.68,9.5,0,5125.58,2184.23,1161.8,1410.09,300.59,20.28,48.59
7/16/2018 15:00:00,Monday,28,34.5,27,94.32,13,0,5155.39,2225.87,1135.59,1429.94,293.4,21.61,48.98
7/16/2018 16:00:00,Monday,28,34.5,27,94.32,7.6,0,5260.2,2271.4,1159.73,1464.63,292.9,21.58,49.96
7/16/2018 17:00:00,Monday,28.3,36.2,27.8,97.07,0,0,5132.03,2213.54,1117.69,1444.99,287.03,20.03,48.75
7/16/2018 18:00:00,Monday,29,36.8,27,88.99,3.6,0,4925.45,2115.77,1087.37,1396.89,258.86,19.77,46.79
7/16/2018 19:00:00,Monday,29,36.8,27,88.99,5.4,0,4880.1,2056.13,1145.3,1392.56,221.71,18.04,46.36
7/16/2018 20:00:00,Monday,29,38.2,28,94.44,2.3,0,5094.5,2240.4,1166.78,1431.71,185.98,21.23,48.4
7/16/2018 21:00:00,Monday,29,38.2,28,94.36,9.4,0,5126,2328.19,1154.71,1395.23,178,21.17,48.7
7/16/2018 22:00:00,Monday,29,38.2,28,94.36,9.4,0,5466.42,2495.17,1247.13,1483.03,167.81,21.35,51.93
7/16/2018 23:00:00,Monday,29,37.9,27.8,93.23,6,0,5663.16,2589.98,1311.33,1523.83,163.35,20.87,53.8
7/17/2018 0:00:00,Tuesday,29,38.2,28,94.36,7.6,0,5446.2,2469.02,1269.06,1479.46,156.33,20.59,51.74
7/17/2018 1:00:00,Tuesday,29,35.6,26,83.9,9.4,0,5105.13,2302.39,1192.19,1398.1,143.63,20.33,48.49
7/17/2018 2:00:00,Tuesday,28.8,37,27.5,92.53,5.1,0,4846.69,2172.73,1129.07,1340.09,138.65,20.1,46.05
7/17/2018 3:00:00,Tuesday,29,36.8,27,88.99,9.4,0,4640.2,2086.38,1080.33,1275.42,134.13,20.03,43.91
7/17/2018 4:00:00,Tuesday,29,38.2,28,94.36,9.4,0,4447.46,1999.86,1026.78,1228.99,129.54,20.03,42.26
7/17/2018 5:00:00,Tuesday,28.6,36.7,27.5,93.75,2.5,0,4257.02,1920.59,969.03,1164.41,142.57,19.98,40.44
7/17/2018 6:00:00,Tuesday,30,40.4,28,89.07,9.4,0,4110.91,1835.35,939.03,1135.57,141.88,20.03,39.05
7/17/2018 7:00:00,Tuesday,30,40.4,28,89.07,13,0,4097.44,1813.34,938.44,1131.84,154.56,20.33,38.93
7/17/2018 8:00:00,Tuesday,31.4,42.3,27.6,80.05,6.9,0,4187.99,1822.06,956.09,1162.05,186.57,21.43,39.79
7/17/2018 9:00:00,Tuesday,33,45.7,28,75.11,11.2,0,4431.01,1951.75,963.15,1208.16,243.46,22.4,42.09
7/17/2018 10:00:00,Tuesday,33,43.8,27,70.84,11.2,0,5007.74,2167.27,1032.26,1460.32,276.55,23.77,47.57
7/17/2018 11:00:00,Tuesday,34,45.4,27.1,67.15,5.4,0,5253.94,2230.87,1119.08,1530.07,301.38,22.63,49.91
7/17/2018 12:00:00,Tuesday,34,45.3,27,66.98,9.4,0,5433.01,2294.87,1178.31,1584.66,301.34,22.22,51.61
7/17/2018 13:00:00,Tuesday,35,44.9,26,59.73,11.2,0,5378.74,2272.53,1191.76,1534.92,304.29,24.15,51.09
7/17/2018 14:00:00,Tuesday,35.7,48.1,27.2,61.96,6.4,0,5575.79,2426.88,1216.06,1574.73,279.85,25.3,52.97
7/17/2018 15:00:00,Tuesday,37,49.5,27,56.75,9.4,0,5939.87,2564.42,1304.84,1663.15,325.5,25.53,56.43
7/17/2018 16:00:00,Tuesday,35,43.3,25,56.28,14.8,0,5911.01,2534.8,1309.79,1661.21,323.15,25.91,56.15
7/17/2018 17:00:00,Tuesday,35.3,47.1,27,62.24,2.5,0,5721.7,2449.83,1288.87,1585.52,318.82,24.31,54.35
7/17/2018 18:00:00,Tuesday,35,44.9,26,59.73,9.4,0,5406.14,2313.1,1237.75,1524,260.7,19.24,51.35
7/17/2018 19:00:00,Tuesday,34,43.5,26,63.14,7.6,0,5268.45,2260.81,1216.58,1495.43,225.17,20.41,50.05
7/17/2018 20:00:00,Tuesday,32.9,44.2,27.3,72.36,0.5,0,5447.61,2399.1,1236.41,1549.48,193.23,17.63,51.76
7/17/2018 21:00:00,Tuesday,33,43.8,27,70.84,9.4,0,5628.27,2588.68,1253.95,1516.1,194.44,21.63,53.47
7/17/2018 22:00:00,Tuesday,32,42.3,27,74.95,7.6,0,6036.14,2774.74,1336.93,1653.34,192.18,21.61,57.34
7/17/2018 23:00:00,Tuesday,31.8,41.4,26.7,74.56,1.7,0,6216.21,2875.37,1408.64,1675.25,176.73,21.17,59.05
7/18/2018 0:00:00,Wednesday,31,40.6,27,79.33,7.6,0,5956.48,2725.75,1365.24,1623.03,165.14,20.74,56.58
7/18/2018 1:00:00,Wednesday,30,38.8,27,84,7.6,0,5585.34,2556.8,1268.2,1530.43,156.41,20.44,53.06
7/18/2018 2:00:00,Wednesday,30.3,38.4,26.4,79.8,2,0,5355.57,2451.5,1215.79,1465.67,151.4,20.33,50.88
7/18/2018 3:00:00,Wednesday,30,40.4,28,89.07,9.4,0,5101.06,2320.76,1162.16,1404.27,145.23,20.18,48.46
7/18/2018 4:00:00,Wednesday,30,40.4,28,89.07,7.6,0,4879.57,2215.4,1107.56,1347.11,142.99,20.16,46.35
7/18/2018 5:00:00,Wednesday,29.6,37.4,26.6,83.87,1,0,4669.31,2119.25,1053.78,1289.71,141.66,20.54,44.37
7/18/2018 6:00:00,Wednesday,30,38.8,27,84,9.4,0,4466.01,2008.35,1013.75,1244.77,135.96,20.74,42.44
7/18/2018 7:00:00,Wednesday,32,44.1,28,79.46,13,0,4470.11,1972.63,1035.53,1245.47,152.82,21.2,42.46
7/18/2018 8:00:00,Wednesday,32.7,43.6,27.1,72.15,9.9,0,4520.43,1983.97,1018.33,1261.63,191.2,22.35,42.95
7/18/2018 9:00:00,Wednesday,33,43.8,27,70.84,18.4,0,4699.22,2042.3,1028.97,1294.91,264.19,24.2,44.65
7/18/2018 10:00:00,Wednesday,34,45.3,27,66.98,18.4,0,5257.51,2219.04,1188.65,1473.27,300.67,25.94,49.94
7/18/2018 11:00:00,Wednesday,35.4,47.8,27.3,63.27,12.4,0,5509.41,2293.03,1239.37,1573.52,326.46,24.69,52.34
7/18/2018 12:00:00,Wednesday,36,48.1,27,59.95,11.2,0,5672.21,2377.6,1263.27,1619.09,332.66,25.71,53.88
7/18/2018 13:00:00,Wednesday,36,48.1,27,59.95,14.8,0,5667.38,2378.47,1319.97,1566.14,323.43,25.53,53.84
7/18/2018 14:00:00,Wednesday,36.2,49.1,27.4,60.77,9,0,5868.86,2496.75,1347.31,1620.58,323.22,25.25,55.75
7/18/2018 15:00:00,Wednesday,36,48.1,27,59.95,14.8,0,6270.54,2681.86,1463.22,1711.13,330.01,24.74,59.58
7/18/2018 16:00:00,Wednesday,35,46.7,27,63.35,11.2,0,6154.65,2659.35,1434.11,1656.13,321.64,24.94,58.48
7/18/2018 17:00:00,Wednesday,35.1,46.9,27,62.81,9.8,0,5899.58,2524,1373.65,1609.34,311.96,24.59,56.04
7/18/2018 18:00:00,Wednesday,30,37.4,26,79.19,14.8,0,5340.49,2290.57,1272.13,1440.51,263.91,22.63,50.74
7/18/2018 19:00:00,Wednesday,30,37.4,26,79.19,5.4,0,5138.64,2169.33,1236.59,1442.6,219.42,21.89,48.81
7/18/2018 20:00:00,Wednesday,30.8,38.7,26,75.67,8.9,0,5328.16,2340.3,1241.26,1468.27,205.22,22.5,50.61
7/18/2018 21:00:00,Wednesday,31,39.1,26,74.79,13,0,5378.05,2449.53,1224.88,1440.71,189.2,22.63,51.1
7/18/2018 22:00:00,Wednesday,31,39.1,26,74.79,14.8,0,5758.9,2616.02,1339.09,1542.99,183.87,22.22,54.71
7/18/2018 23:00:00,Wednesday,29.8,38.4,26.9,84.48,8.8,0,5977.57,2715.56,1398.06,1604.67,180.49,21.99,56.8
7/19/2018 0:00:00,Thursday,29,35.6,26,83.9,11.2,0,5777.7,2607.33,1376.5,1552.15,165.3,21.53,54.89
7/19/2018 1:00:00,Thursday,29,36.8,27,88.99,7.6,0,5475.1,2469.06,1294.02,1481.33,157.48,21.2,52.01
7/19/2018 2:00:00,Thursday,28.8,35.6,26.3,86.5,5.4,0,5249.16,2365.73,1244.61,1420.94,147.01,21,49.87
7/19/2018 3:00:00,Thursday,28.5,34.7,26.2,87.39,6.8,0,5007.11,2271.66,1171.48,1354.91,140.59,20.87,47.6
7/19/2018 4:00:00,Thursday,29,36.8,27,88.99,3.6,0,4772.2,2161.39,1109.21,1301.06,134.39,20.82,45.33
7/19/2018 5:00:00,Thursday,29,37.1,27.2,89.76,0.8,0,4574.93,2059.49,1069.37,1238.03,143.46,21.12,43.46
7/19/2018 6:00:00,Thursday,29,35.6,26,83.9,0,0,4331.9,1943.69,1024.17,1173.4,127.58,21.96,41.1
7/19/2018 7:00:00,Thursday,29,36.8,27,88.99,7.6,0,4341.43,1896.35,1048.87,1189.63,142.9,22.45,41.23
7/19/2018 8:00:00,Thursday,32.2,44,27.8,77.76,8.4,0,4366.08,1891.66,1006.22,1216.26,186.79,23.64,41.51
7/19/2018 9:00:00,Thursday,32,42.1,27,74.94,8.6,0,4546.67,1984.35,1002.98,1236.19,254.48,25.48,43.19
7/19/2018 10:00:00,Thursday,32.2,41.4,26.4,71.52,10.4,0,5174.86,2187.91,1124.29,1490.57,296.81,26.11,49.17
7/19/2018 11:00:00,Thursday,35.8,48.7,27.4,61.84,9.6,0,5514.32,2337.83,1204.66,1581.12,312.34,25.99,52.38
7/19/2018 12:00:00,Thursday,35.4,45.5,26.1,58.76,11.9,0,5588.37,2280.18,1268.95,1645.52,314.34,26.29,53.09
7/19/2018 13:00:00,Thursday,35.3,45.7,26.3,59.78,11.2,0,5683.61,2396.45,1293.79,1585.66,322.99,30.73,53.99
7/19/2018 14:00:00,Thursday,37.1,49.9,27.1,56.7,11.4,0,5886.39,2498.21,1336.77,1648.43,315.97,31.09,55.92
7/19/2018 15:00:00,Thursday,35.8,46.6,26.4,58.5,7.6,0,6362.02,2702.39,1449.42,1793.55,324.83,31.39,60.44
7/19/2018 16:00:00,Thursday,33.5,42.7,26,64.92,2.5,0,6301.47,2626.99,1468.19,1790.63,324.48,31.32,59.86
7/19/2018 17:00:00,Thursday,36.7,48.3,26.6,56.52,4.4,0,6064.69,2573.71,1397.9,1689.11,316.74,29.61,57.62
7/19/2018 18:00:00,Thursday,32.3,41.9,26.6,71.96,2.9,0,5670.23,2379.42,1327.47,1616.51,264.9,28.06,53.87
7/19/2018 19:00:00,Thursday,32.5,42.6,26.8,72,4.7,0,5215.84,2238.96,1224.71,1460.72,214.91,26.99,49.55
7/19/2018 20:00:00,Thursday,31,40.5,27,79.41,9.1,0,5433.95,2376.25,1220.66,1553.01,204.94,27.47,51.62
7/19/2018 21:00:00,Thursday,30.5,39.9,27.2,82.59,3.2,0,5558.53,2480.34,1261.74,1544.86,191.03,27.75,52.81
7/19/2018 22:00:00,Thursday,30.4,39.7,27.2,83.06,3.2,0,5961.7,2659.52,1379.63,1656.21,182.16,27.55,56.63
7/19/2018 23:00:00,Thursday,30.7,40.2,27,80.58,0.7,0,6221.74,2815.96,1434.11,1703.78,181.59,27.19,59.11
7/20/2018 0:00:00,Friday,30.3,39.7,27.3,84.03,3.6,0,6034.13,2698.68,1428.49,1658.86,163.99,26.79,57.32
7/20/2018 1:00:00,Friday,30.3,39.7,27.3,84.03,3.2,0,5645.78,2516.69,1332.7,1572.67,143.6,26.53,53.59
7/20/2018 2:00:00,Friday,29.3,36.9,26.6,85.29,1,0,5390.7,2392.14,1277.13,1494.03,149.87,26.3,51.23
7/20/2018 3:00:00,Friday,29.5,37.8,27.1,86.96,1.8,0,5121.55,2266.21,1208.76,1432.7,139.04,26.17,48.67
7/20/2018 4:00:00,Friday,29.1,38,27.8,92.72,1.1,0,4865.5,2123.55,1159.41,1372.9,137.24,26.17,46.23
7/20/2018 5:00:00,Friday,27.9,33.9,26.6,92.27,1.4,0,4603.07,1992.13,1098.99,1312.44,129.38,26.4,43.73
7/20/2018 6:00:00,Friday,28,33.5,26,88.91,5.4,0,4376.19,1891.07,1044.52,1250.22,122.09,26.71,41.58
7/20/2018 7:00:00,Friday,28,33.5,26,88.91,9.4,0,4325.46,1855.49,1044.74,1220.41,136.82,26.91,41.09
7/20/2018 8:00:00,Friday,28.8,36.5,27.1,90.67,6,0,4360.71,1816.75,1033.43,1267.13,173.56,28.42,41.42
7/20/2018 9:00:00,Friday,28,34.5,27,94.32,13,0,4440.04,1898.17,1007.72,1238.62,223.96,29.38,42.19
7/20/2018 10:00:00,Friday,28,34.5,27,94.32,9.4,0,4963.99,2082.3,1108.19,1435.27,260.54,30.53,47.16
7/20/2018 11:00:00,Friday,26.9,31,26.2,96.15,3.8,0,5006.61,2149.29,1056.06,1463.53,259.87,30.3,47.56
7/20/2018 12:00:00,Friday,30,38.8,27,84,5.4,0,5138.91,2148.19,1151.86,1496.98,262.73,30.33,48.82
7/20/2018 13:00:00,Friday,32.1,42.3,27,74.52,5,0,5058.54,2091.76,1162.51,1446.08,280.55,29.59,48.05
7/20/2018 14:00:00,Friday,31.4,40.7,26.7,76.15,7.5,0,5283.26,2216.39,1221.22,1480.27,285.86,29.33,50.19
7/20/2018 15:00:00,Friday,32,42.3,27,74.95,0,0,5587.1,2359.05,1247.52,1616.46,281.93,29.08,53.06
7/20/2018 16:00:00,Friday,32,42.3,27,74.95,5.4,0,5687.85,2360.34,1337.54,1609.51,297.01,29.41,54.04
7/20/2018 17:00:00,Friday,31.9,42.6,27.3,76.38,6.2,0,5545.01,2321.55,1291.41,1563.8,287.1,28.47,52.68
7/20/2018 18:00:00,Friday,32,42.3,27,74.95,7.6,0,5267.01,2212.63,1238.54,1479.18,259.37,27.24,50.05
7/20/2018 19:00:00,Friday,32,40.6,26,70.66,11.2,0,5103.12,2148.03,1201.81,1457.68,220.17,26.96,48.47
7/20/2018 20:00:00,Friday,30.3,39.1,26.8,81.35,2.5,0,5208.39,2244.23,1207.35,1474.35,205.24,27.75,49.47
7/20/2018 21:00:00,Friday,31,39.1,26,74.79,7.6,0,5237.92,2334.97,1188.92,1445.62,191.13,27.52,49.76
7/20/2018 22:00:00,Friday,30,37.4,26,79.19,7.6,0,5457.72,2431.18,1249.7,1517.61,180.24,27.14,51.85
7/20/2018 23:00:00,Friday,29.7,38.3,27,85.66,2,0,5713.66,2567.63,1318.44,1569.41,177.24,26.66,54.28
7/21/2018 0:00:00,Saturday,30,37.4,26,79.19,5.4,0,5561.36,2458.73,1307.97,1546.85,168.82,26.15,52.84
7/21/2018 1:00:00,Saturday,30,38.8,27,84,0,0,5215.02,2291.32,1229.98,1457.47,160.86,25.84,49.55
7/21/2018 2:00:00,Saturday,29.4,37.1,26.5,84.46,0,0,4990.2,2189.15,1171.36,1403.71,152.81,25.77,47.4
7/21/2018 3:00:00,Saturday,29,36.8,27,88.99,0,0,4762.24,2088.81,1119.01,1336.77,146.77,25.64,45.24
7/21/2018 4:00:00,Saturday,29,36.8,27,88.99,0,0,4516.83,1972.29,1054.94,1280.41,140.58,25.69,42.92
7/21/2018 5:00:00,Saturday,28.7,35.6,26.4,87.52,2,0,4351.85,1905.75,1006.89,1233.63,138.66,25.59,41.33
7/21/2018 6:00:00,Saturday,29,36.8,27,88.99,5.4,0,4169.7,1800.52,983.48,1183.29,136.95,25.84,39.62
7/21/2018 7:00:00,Saturday,30,38.8,27,84,3.6,0,4151.42,1785.55,992.8,1165.72,141.41,26.51,39.43
7/21/2018 8:00:00,Saturday,30,38.9,27,84.16,4.1,0,4135.6,1766.51,971.21,1173.51,157.97,27.12,39.28
7/21/2018 9:00:00,Saturday,31,40.6,27,79.33,0,0,4194.28,1826.5,966.06,1145.05,188.03,28.8,39.84
7/21/2018 10:00:00,Saturday,31,40.6,27,79.33,3.6,0,4733.11,2060.32,1081.06,1311.47,202.66,32.64,44.96
7/21/2018 11:00:00,Saturday,33.1,44.5,27.3,71.57,2.5,0,4983.51,2126.5,1161.38,1388.06,227.38,32.85,47.34
7/21/2018 12:00:00,Saturday,33,43.8,27,70.84,5.4,0,5215.46,2214.3,1234.25,1456.19,227.94,33.23,49.55
7/21/2018 13:00:00,Saturday,33,43.8,27,70.84,14.8,0,5185.82,2253.12,1203.64,1406.93,239.38,33.48,49.27
7/21/2018 14:00:00,Saturday,30.7,40.5,27.3,82.16,8.5,0,4964.06,2162.14,1168.54,1333.91,220.89,31.42,47.16
7/21/2018 15:00:00,Saturday,28,34.5,27,94.32,7.6,0,4997.05,2122.73,1216.01,1368.05,213.48,29.31,47.47
7/21/2018 16:00:00,Saturday,29,36.8,27,88.99,5.4,0,4971.05,2106.35,1225.13,1356.43,207.04,28.87,47.23
7/21/2018 17:00:00,Saturday,28.3,36.3,27.9,97.75,8,0,4813.08,2042.01,1174.76,1327.22,194.63,29.08,45.38
