TIMESLOT,Actual,Predicted
2018-12-20 04:00:00,1497.0,1536.7404609860134
2018-12-20 05:00:00,1701.06,1676.1296036412816
2018-12-20 06:00:00,2450.28,2364.879596870729
2018-12-20 07:00:00,3283.85,3089.0253318858604
2018-12-20 08:00:00,3588.18,3479.9813396902437
2018-12-20 09:00:00,3618.89,3643.971958329103
2018-12-20 10:00:00,3804.76,3769.12750854522
2018-12-20 11:00:00,3672.92,3727.7957949152024
2018-12-20 12:00:00,3591.63,3537.7297672049813
2018-12-20 13:00:00,3225.39,3324.489698761449
2018-12-20 14:00:00,3033.5,3048.5729396092543
2018-12-20 15:00:00,2997.14,2993.733446308312
2018-12-20 16:00:00,2943.64,2963.3061380572058
2018-12-20 17:00:00,3087.66,3144.806058215153
2018-12-20 18:00:00,3436.99,3275.1314274810757
2018-12-20 19:00:00,3451.9,3407.9300580424515
2018-12-20 20:00:00,3236.0,3261.392895023851
2018-12-20 21:00:00,2931.3,2949.8821321126798
2018-12-20 22:00:00,2618.48,2698.7972441785796
2018-12-21 00:00:00,1860.95,2201.4500998487056
2018-12-21 01:00:00,1671.99,1756.0511639363172
2018-12-21 02:00:00,1564.81,1621.7994524969004
2018-12-21 03:00:00,1516.66,1546.5598847784222
2018-12-21 04:00:00,1517.94,1523.936664445368
2018-12-21 05:00:00,1720.35,1562.4361838776463
2018-12-21 06:00:00,2497.79,1864.7995870790694
2018-12-21 07:00:00,3412.58,2846.7915225271217
2018-12-21 08:00:00,3746.24,3572.1633074190004
2018-12-21 09:00:00,3816.54,3797.2228711086523
2018-12-21 10:00:00,4031.31,3903.3115427232733
2018-12-21 11:00:00,3964.63,3943.5026906851467
2018-12-21 12:00:00,3714.62,3817.08779901871
2018-12-21 13:00:00,3360.9,3428.745881194083
2018-12-21 14:00:00,3119.32,3161.374121613446
2018-12-21 15:00:00,3048.05,3016.009274686192
2018-12-21 16:00:00,2986.47,2927.3001413057286
2018-12-21 17:00:00,3096.53,2965.446799351829
